time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-7.67861462907,-1.58484082467,20.877628136,6.19947166205,0.41684537685,0.0,-7.29405469315,-1.15563596361,4.13956331203,-0.131145331346,0.0940408850028,0.0,452.5725127080311,453.83545038160054,451.7489856628066,451.39261594228043
3.3600000000000025,-8.12414980466,-1.65550456925,21.1235589357,6.19153836683,0.422604647264,0.0,-7.55779929527,-1.20035175505,4.05728262679,-0.134463445147,0.0996195700803,0.0,443.4326139003257,443.8986221183553,443.32546668805327,443.0365348325915
3.4200000000000026,-8.58644327169,-1.72912155764,21.3661282091,6.18383459299,0.428854113255,0.0,-7.85259612074,-1.25409046078,4.02707402347,-0.118418440809,0.11195858052,0.0,462.03936102743467,463.02028496588804,463.32199694956006,464.56758562996544
3.4800000000000026,-9.0659744385,-1.80593912296,21.6053656187,6.17672487762,0.43509091131,0.0,-8.13251002594,-1.30693911033,3.94645599912,-0.118649182757,0.0787510889434,0.0,450.6544310026584,447.9702590151714,448.8482394765274,448.81704162234524
3.5400000000000027,-9.56156136154,-1.88581384623,21.8376773346,6.1693146841,0.439680437761,0.0,-8.38786294838,-1.35598233622,3.79673207055,-0.135591969034,0.0715441426508,0.0,427.6416027498225,427.0319506577607,427.08377324196243,425.6210114148913
3.6000000000000028,-10.074855532,-1.96926497675,22.0655774523,6.16113810016,0.443615424353,0.0,-8.72238920529,-1.42627159648,3.79833985146,-0.137680038992,0.0496867245369,0.0,481.1688084317065,479.51355341891536,480.4624692949658,480.28844487329144
3.660000000000003,-10.6066931222,-2.05662577874,22.2898867995,6.15231580874,0.446751089855,0.0,-9.00624302067,-1.4862640711,3.67786335338,-0.182331097057,0.0569664107686,0.0,441.818726144035,442.42046072236235,444.5056523529329,440.80796833665283
3.720000000000003,-11.1559733455,-2.14777378734,22.5073495483,6.1417038459,0.450061763675,0.0,-9.30379957126,-1.55266514125,3.56990652329,-0.167727622808,0.051338403216,0.0,449.41059063402133,448.9560543598698,447.7952126959296,448.9518933822447
3.780000000000003,-11.7231590779,-2.24300734185,22.7179469331,6.13200250989,0.452941761872,0.0,-9.60313802697,-1.62236910089,3.44906955252,-0.151752648059,0.0403124319984,0.0,447.5073685120218,446.61006237529057,445.4613191506146,446.74113798936696
3.840000000000003,-12.3097561536,-2.34294152416,22.9237394105,6.12309303504,0.454863874095,0.0,-9.95061140821,-1.70931094923,3.40916684218,-0.142664215455,0.0052250067062,0.0,477.1895436345067,474.5030716403402,476.8224025402528,477.497303347975
3.900000000000003,-12.9154499496,-2.4475891656,23.123103569,6.11470402853,0.455641469734,0.0,-10.2400846264,-1.7794261136,3.23579148143,-0.134661726802,0.0251283942783,0.0,432.75449287581034,434.4270712186157,432.65292354793996,433.3076161739412
3.960000000000003,-13.5398094435,-2.55692046377,23.3141823541,6.10643651162,0.457079940784,0.0,-10.572636601,-1.86539485226,3.13236011227,-0.144921885872,0.0215609883251,0.0,459.94534957062973,459.6626936936089,459.7984965131305,458.96767830791094
4.020000000000002,-14.184581033,-2.67161223141,23.499434949,6.09756024209,0.458265695189,0.0,-10.9204698267,-1.95813696809,3.0414203593,-0.154769855115,0.0158988736913,0.0,466.7607889660608,466.31851274327886,467.0013162156355,466.21281155702013
4.080000000000001,-14.849031411,-2.79146028439,23.6762973295,6.08816202186,0.459028224923,0.0,-11.2289408201,-2.03729112028,2.85332075656,-0.160654785451,0.00541249113485,0.0,435.7726061946699,434.8947472294183,435.43410542990694,434.91750146639464
4.14,-15.533042094,-2.91648798944,23.8433900857,6.07857775466,0.459121884629,0.0,-11.5723425706,-2.13080637194,2.71537282528,-0.157966399499,-0.00754090601848,0.0,455.5908992019719,454.553684161972,454.7173172874955,454.90910323620005
4.199999999999998,-16.2371315969,-3.0469309149,24.0005723696,6.06930114338,0.458800268407,0.0,-11.8984669323,-2.21778072371,2.52333652419,-0.148631887766,-0.0013211855349,0.0,438.08535926731787,438.60248999649457,437.3521672517585,438.1061557394897
4.259999999999997,-16.9622112789,-3.18319958589,24.1484245455,6.06079985326,0.458539219838,0.0,-12.2718174214,-2.32492327912,2.40375293749,-0.130541943043,-0.0112283670841,0.0,465.65343226170677,464.8776134220184,465.21961092746136,466.6164215203509
4.319999999999996,-17.7115220089,-3.3267082606,24.2920578016,6.0531989332,0.457442119193,0.0,-12.7058592385,-2.45899773626,2.38198641977,-0.11991118711,-0.0386741036732,0.0,501.74043585583144,499.74333643192017,501.0938825554325,501.85360938731884
4.379999999999995,-18.4848630552,-3.47731763471,24.4297306294,6.04568798738,0.455848124058,0.0,-13.073468315,-2.56167180216,2.20622165929,-0.138632953433,-0.0094646315352,0.0,452.3508064811522,454.69740081856224,454.2683195921397,452.7498688005205
4.439999999999993,-19.2792452212,-3.63354046827,24.5541174861,6.03684674529,0.455140674608,0.0,-13.4076299369,-2.64617384749,1.93954654424,-0.177085743248,-0.0169043873251,0.0,422.46429106394567,421.8221818344558,424.4560414844859,421.1187363847381
4.499999999999992,-20.0950374319,-3.79543338008,24.6644105365,6.02660868781,0.454452049435,0.0,-13.786958055,-2.75073017435,1.73582533198,-0.16014044794,-0.00238047029421,0.0,445.9227886444551,447.10816787017535,447.1756605567534,448.5264307612198
4.559999999999991,-20.9333272089,-3.9633871017,24.7611154137,6.01757093876,0.453781929248,0.0,-14.1577982827,-2.84812548438,1.48679908471,-0.136345104489,-0.0414906030755,0.0,434.2775188422232,430.9832785390407,432.92868977032003,434.9045106161122
4.6199999999999894,-21.7941950615,-4.13724225156,24.8426356501,6.00910661445,0.451796088521,0.0,-14.5397285566,-2.9474432155,1.22985159801,-0.152758068149,-0.0201197899643,0.0,431.7666021129874,433.56592939257064,432.5562029779832,431.15188060135443
4.679999999999988,-22.6806362155,-4.31840506593,24.9130667651,5.99968229843,0.450760070336,0.0,-15.0097644832,-3.09160898409,1.1158238124,-0.167497184584,-0.0120978796892,0.0,484.56081573350076,485.16376821497596,485.57990627330724,484.45130134001755
4.739999999999987,-23.5958753817,-4.50844683544,24.9768137882,5.98944945396,0.45050423596,0.0,-15.4997221976,-3.24338925531,1.00673595105,-0.177466657212,0.00802898944551,0.0,490.2295700698111,491.72336086344,492.08847025641626,491.3247615778205
4.799999999999986,-24.5388686728,-4.70646660329,25.0296504968,5.97864223556,0.451057362035,0.0,-15.935512167,-3.35758571741,0.752963697564,-0.186030064187,0.0114980677527,0.0,446.19358229376235,446.4766853912237,447.18559786977903,446.4559775765992
4.859999999999984,-25.5095331709,-4.91207473818,25.0690755617,5.96842267176,0.452309903175,0.0,-16.4219687965,-3.49620994751,0.558955351822,-0.149857137186,0.035019346329,0.0,471.75040804122705,473.5637364084625,469.6368572496275,472.4079351178352
4.919999999999983,-26.5072828728,-5.1244134616,25.0914707815,5.95965530767,0.454362678721,0.0,-16.8390934856,-3.58195788734,0.186458920882,-0.139547952467,0.03254960913,0.0,410.67659407156395,410.4579641601392,410.95788807287937,411.84910910762517
4.979999999999982,-27.5341720799,-5.34425182461,25.0981578231,5.95116555078,0.456693093781,0.0,-17.3926309305,-3.74582844064,0.033343885517,-0.14570286632,0.0491284283305,0.0,492.95514179924726,494.17966224660785,495.07668864710024,494.6070346519797
5.0399999999999805,-28.5911582098,-5.57152227311,25.0881984945,5.94194627489,0.45990576524,0.0,-17.843278378,-3.82993922031,-0.366774859859,-0.178485114475,0.0611660866504,0.0,410.9685049674036,412.03666705568173,412.68173732629276,409.75102990948244
